infinitive,is_reflexive,verb_ending,stem,mood,tense,person,conjugation
pagar,False,ar,pag,subjuntivo,pluscuamperfecto,2p,hubierais pagado
pagar,False,ar,pag,subjuntivo,pluscuamperfecto,3p,hubieran pagado
pagar,False,ar,pag,imperativo afirmativo,presente,1s,
pagar,False,ar,pag,imperativo afirmativo,presente,2s,paga
pagar,False,ar,pag,imperativo afirmativo,presente,3s,pagad
pagar,False,ar,pag,imperativo afirmativo,presente,1p,
pagar,False,ar,pag,imperativo afirmativo,presente,2p,pague
pagar,False,ar,pag,imperativo afirmativo,presente,3p,paguen
pagar,False,ar,pag,imperativo negativo,presente,1s,
pagar,False,ar,pag,imperativo negativo,presente,2s,no pagues
pagar,False,ar,pag,imperativo negativo,presente,3s,no paguéis
pagar,False,ar,pag,imperativo negativo,presente,1p,
pagar,False,ar,pag,imperativo negativo,presente,2p,no pague
pagar,False,ar,pag,imperativo negativo,presente,3p,no paguen
parar,False,ar,par,indicativo,presente,1s,paro
parar,False,ar,par,indicativo,presente,2s,paras
parar,False,ar,par,indicativo,presente,3s,para
parar,False,ar,par,indicativo,presente,1p,paramos
parar,False,ar,par,indicativo,presente,2p,paráis
parar,False,ar,par,indicativo,presente,3p,paran
parar,False,ar,par,indicativo,futuro,1s,pararé
parar,False,ar,par,indicativo,futuro,2s,pararás
parar,False,ar,par,indicativo,futuro,3s,parará
parar,False,ar,par,indicativo,futuro,1p,pararemos
parar,False,ar,par,indicativo,futuro,2p,pararéis
parar,False,ar,par,indicativo,futuro,3p,pararán
parar,False,ar,par,indicativo,imperfecto,1s,paraba
parar,False,ar,par,indicativo,imperfecto,2s,parabas
parar,False,ar,par,indicativo,imperfecto,3s,paraba
parar,False,ar,par,indicativo,imperfecto,1p,parábamos
parar,False,ar,par,indicativo,imperfecto,2p,parabais
parar,False,ar,par,indicativo,imperfecto,3p,paraban
parar,False,ar,par,indicativo,pretérito,1s,paré
parar,False,ar,par,indicativo,pretérito,2s,paraste
parar,False,ar,par,indicativo,pretérito,3s,paró
parar,False,ar,par,indicativo,pretérito,1p,paramos
parar,False,ar,par,indicativo,pretérito,2p,parasteis
parar,False,ar,par,indicativo,pretérito,3p,pararon
parar,False,ar,par,indicativo,condicional,1s,pararía
parar,False,ar,par,indicativo,condicional,2s,pararías
parar,False,ar,par,indicativo,condicional,3s,pararía
parar,False,ar,par,indicativo,condicional,1p,pararíamos
parar,False,ar,par,indicativo,condicional,2p,pararíais
parar,False,ar,par,indicativo,condicional,3p,pararían
parar,False,ar,par,indicativo,presente perfecto,1s,he parado
parar,False,ar,par,indicativo,presente perfecto,2s,has parado
parar,False,ar,par,indicativo,presente perfecto,3s,ha parado
parar,False,ar,par,indicativo,presente perfecto,1p,hemos parado
parar,False,ar,par,indicativo,presente perfecto,2p,habéis parado
parar,False,ar,par,indicativo,presente perfecto,3p,han parado
parar,False,ar,par,indicativo,futuro perfecto,1s,habré parado
parar,False,ar,par,indicativo,futuro perfecto,2s,habrás parado
parar,False,ar,par,indicativo,futuro perfecto,3s,habrá parado
parar,False,ar,par,indicativo,futuro perfecto,1p,habremos parado
parar,False,ar,par,indicativo,futuro perfecto,2p,habréis parado
parar,False,ar,par,indicativo,futuro perfecto,3p,habrán parado
parar,False,ar,par,indicativo,pluscuamperfecto,1s,había parado
parar,False,ar,par,indicativo,pluscuamperfecto,2s,habías parado
parar,False,ar,par,indicativo,pluscuamperfecto,3s,había parado
parar,False,ar,par,indicativo,pluscuamperfecto,1p,habíamos parado
parar,False,ar,par,indicativo,pluscuamperfecto,2p,habíais parado
parar,False,ar,par,indicativo,pluscuamperfecto,3p,habían parado
parar,False,ar,par,indicativo,condicional perfecto,1s,habría parado
parar,False,ar,par,indicativo,condicional perfecto,2s,habrías parado
parar,False,ar,par,indicativo,condicional perfecto,3s,habría parado
parar,False,ar,par,indicativo,condicional perfecto,1p,habríamos parado
parar,False,ar,par,indicativo,condicional perfecto,2p,habríais parado
parar,False,ar,par,indicativo,condicional perfecto,3p,habrían parado
parar,False,ar,par,subjuntivo,presente,1s,pare
parar,False,ar,par,subjuntivo,presente,2s,pares
parar,False,ar,par,subjuntivo,presente,3s,pare
parar,False,ar,par,subjuntivo,presente,1p,paremos
parar,False,ar,par,subjuntivo,presente,2p,paréis
parar,False,ar,par,subjuntivo,presente,3p,paren
parar,False,ar,par,subjuntivo,imperfecto,1s,parara
parar,False,ar,par,subjuntivo,imperfecto,2s,pararas
parar,False,ar,par,subjuntivo,imperfecto,3s,parara
parar,False,ar,par,subjuntivo,imperfecto,1p,paráramos
parar,False,ar,par,subjuntivo,imperfecto,2p,pararais
parar,False,ar,par,subjuntivo,imperfecto,3p,pararan
parar,False,ar,par,subjuntivo,futuro,1s,parare
parar,False,ar,par,subjuntivo,futuro,2s,parares
parar,False,ar,par,subjuntivo,futuro,3s,parare
parar,False,ar,par,subjuntivo,futuro,1p,paráremos
parar,False,ar,par,subjuntivo,futuro,2p,parareis
parar,False,ar,par,subjuntivo,futuro,3p,pararen
parar,False,ar,par,subjuntivo,presente perfecto,1s,haya parado
parar,False,ar,par,subjuntivo,presente perfecto,2s,hayas parado
parar,False,ar,par,subjuntivo,presente perfecto,3s,haya parado
parar,False,ar,par,subjuntivo,presente perfecto,1p,hayamos parado
parar,False,ar,par,subjuntivo,presente perfecto,2p,hayáis parado
parar,False,ar,par,subjuntivo,presente perfecto,3p,hayan parado
recoger,False,er,recog,subjuntivo,presente,1s,recoja
recoger,False,er,recog,subjuntivo,presente,2s,recojas
recoger,False,er,recog,subjuntivo,presente,3s,recoja
recoger,False,er,recog,subjuntivo,presente,1p,recojamos
recoger,False,er,recog,subjuntivo,presente,2p,recojáis
recoger,False,er,recog,subjuntivo,presente,3p,recojan
parar,False,ar,par,subjuntivo,futuro perfecto,1s,hubiere parado
parar,False,ar,par,subjuntivo,futuro perfecto,2s,hubieres parado
parar,False,ar,par,subjuntivo,futuro perfecto,3s,hubiere parado
parar,False,ar,par,subjuntivo,futuro perfecto,1p,hubiéremos parado
parar,False,ar,par,subjuntivo,futuro perfecto,2p,hubiereis parado
parar,False,ar,par,subjuntivo,futuro perfecto,3p,hubieren parado
parar,False,ar,par,subjuntivo,pluscuamperfecto,1s,hubiera parado
parar,False,ar,par,subjuntivo,pluscuamperfecto,2s,hubieras parado
parar,False,ar,par,subjuntivo,pluscuamperfecto,3s,hubiera parado
parar,False,ar,par,subjuntivo,pluscuamperfecto,1p,hubiéramos parado
parar,False,ar,par,subjuntivo,pluscuamperfecto,2p,hubierais parado
parar,False,ar,par,subjuntivo,pluscuamperfecto,3p,hubieran parado
parar,False,ar,par,imperativo afirmativo,presente,1s,
parar,False,ar,par,imperativo afirmativo,presente,2s,para
parar,False,ar,par,imperativo afirmativo,presente,3s,parad
parar,False,ar,par,imperativo afirmativo,presente,1p,
parar,False,ar,par,imperativo afirmativo,presente,2p,pare
parar,False,ar,par,imperativo afirmativo,presente,3p,paren
parar,False,ar,par,imperativo negativo,presente,1s,
parar,False,ar,par,imperativo negativo,presente,2s,no pares
parar,False,ar,par,imperativo negativo,presente,3s,no paréis
parar,False,ar,par,imperativo negativo,presente,1p,
parar,False,ar,par,imperativo negativo,presente,2p,no pare
parar,False,ar,par,imperativo negativo,presente,3p,no paren
parecer,False,er,parec,indicativo,presente,1s,parezco
parecer,False,er,parec,indicativo,presente,2s,pareces
parecer,False,er,parec,indicativo,presente,3s,parece
parecer,False,er,parec,indicativo,presente,1p,parecemos
parecer,False,er,parec,indicativo,presente,2p,parecéis
parecer,False,er,parec,indicativo,presente,3p,parecen
parecer,False,er,parec,indicativo,futuro,1s,pareceré
parecer,False,er,parec,indicativo,futuro,2s,parecerás
parecer,False,er,parec,indicativo,futuro,3s,parecerá
parecer,False,er,parec,indicativo,futuro,1p,pareceremos
parecer,False,er,parec,indicativo,futuro,2p,pareceréis
parecer,False,er,parec,indicativo,futuro,3p,parecerán
parecer,False,er,parec,indicativo,imperfecto,1s,parecía
parecer,False,er,parec,indicativo,imperfecto,2s,parecías
parecer,False,er,parec,indicativo,imperfecto,3s,parecía
parecer,False,er,parec,indicativo,imperfecto,1p,parecíamos
parecer,False,er,parec,indicativo,imperfecto,2p,parecíais
parecer,False,er,parec,indicativo,imperfecto,3p,parecían
parecer,False,er,parec,indicativo,pretérito,1s,parecí
parecer,False,er,parec,indicativo,pretérito,2s,pareciste
parecer,False,er,parec,indicativo,pretérito,3s,pareció
parecer,False,er,parec,indicativo,pretérito,1p,parecimos
parecer,False,er,parec,indicativo,pretérito,2p,parecisteis
parecer,False,er,parec,indicativo,pretérito,3p,parecieron
parecer,False,er,parec,indicativo,condicional,1s,parecería
parecer,False,er,parec,indicativo,condicional,2s,parecerías
parecer,False,er,parec,indicativo,condicional,3s,parecería
parecer,False,er,parec,indicativo,condicional,1p,pareceríamos
parecer,False,er,parec,indicativo,condicional,2p,pareceríais
parecer,False,er,parec,indicativo,condicional,3p,parecerían
parecer,False,er,parec,indicativo,presente perfecto,1s,he parecido
parecer,False,er,parec,indicativo,presente perfecto,2s,has parecido
parecer,False,er,parec,indicativo,presente perfecto,3s,ha parecido
parecer,False,er,parec,indicativo,presente perfecto,1p,hemos parecido
parecer,False,er,parec,indicativo,presente perfecto,2p,habéis parecido
parecer,False,er,parec,indicativo,presente perfecto,3p,han parecido
parecer,False,er,parec,indicativo,futuro perfecto,1s,habré parecido
parecer,False,er,parec,indicativo,futuro perfecto,2s,habrás parecido
parecer,False,er,parec,indicativo,futuro perfecto,3s,habrá parecido
parecer,False,er,parec,indicativo,futuro perfecto,1p,habremos parecido
parecer,False,er,parec,indicativo,futuro perfecto,2p,habréis parecido
parecer,False,er,parec,indicativo,futuro perfecto,3p,habrán parecido
parecer,False,er,parec,indicativo,pluscuamperfecto,1s,había parecido
parecer,False,er,parec,indicativo,pluscuamperfecto,2s,habías parecido
parecer,False,er,parec,indicativo,pluscuamperfecto,3s,había parecido
parecer,False,er,parec,indicativo,pluscuamperfecto,1p,habíamos parecido
parecer,False,er,parec,indicativo,pluscuamperfecto,2p,habíais parecido
parecer,False,er,parec,indicativo,pluscuamperfecto,3p,habían parecido
parecer,False,er,parec,indicativo,condicional perfecto,1s,habría parecido
parecer,False,er,parec,indicativo,condicional perfecto,2s,habrías parecido
parecer,False,er,parec,indicativo,condicional perfecto,3s,habría parecido
parecer,False,er,parec,indicativo,condicional perfecto,1p,habríamos parecido
parecer,False,er,parec,indicativo,condicional perfecto,2p,habríais parecido
parecer,False,er,parec,indicativo,condicional perfecto,3p,habrían parecido
parecer,False,er,parec,subjuntivo,presente,1s,parezca
parecer,False,er,parec,subjuntivo,presente,2s,parezcas
parecer,False,er,parec,subjuntivo,presente,3s,parezca
parecer,False,er,parec,subjuntivo,presente,1p,parezcamos
parecer,False,er,parec,subjuntivo,presente,2p,parezcáis
parecer,False,er,parec,subjuntivo,presente,3p,parezcan
parecer,False,er,parec,subjuntivo,imperfecto,1s,pareciera
parecer,False,er,parec,subjuntivo,imperfecto,2s,parecieras
parecer,False,er,parec,subjuntivo,imperfecto,3s,pareciera
parecer,False,er,parec,subjuntivo,imperfecto,1p,pareciéramos
parecer,False,er,parec,subjuntivo,imperfecto,2p,parecierais
parecer,False,er,parec,subjuntivo,imperfecto,3p,parecieran
parecer,False,er,parec,subjuntivo,futuro,1s,pareciere
parecer,False,er,parec,subjuntivo,futuro,2s,parecieres
parecer,False,er,parec,subjuntivo,futuro,3s,pareciere
parecer,False,er,parec,subjuntivo,futuro,1p,pareciéremos
parecer,False,er,parec,subjuntivo,futuro,2p,pareciereis
parecer,False,er,parec,subjuntivo,futuro,3p,parecieren
parecer,False,er,parec,subjuntivo,presente perfecto,1s,haya parecido
parecer,False,er,parec,subjuntivo,presente perfecto,2s,hayas parecido
parecer,False,er,parec,subjuntivo,presente perfecto,3s,haya parecido
parecer,False,er,parec,subjuntivo,presente perfecto,1p,hayamos parecido
parecer,False,er,parec,subjuntivo,presente perfecto,2p,hayáis parecido
parecer,False,er,parec,subjuntivo,presente perfecto,3p,hayan parecido
parecer,False,er,parec,subjuntivo,futuro perfecto,1s,hubiere parecido
parecer,False,er,parec,subjuntivo,futuro perfecto,2s,hubieres parecido
parecer,False,er,parec,subjuntivo,futuro perfecto,3s,hubiere parecido
parecer,False,er,parec,subjuntivo,futuro perfecto,1p,hubiéremos parecido
parecer,False,er,parec,subjuntivo,futuro perfecto,2p,hubiereis parecido
parecer,False,er,parec,subjuntivo,futuro perfecto,3p,hubieren parecido
parecer,False,er,parec,subjuntivo,pluscuamperfecto,1s,hubiera parecido
parecer,False,er,parec,subjuntivo,pluscuamperfecto,2s,hubieras parecido
parecer,False,er,parec,subjuntivo,pluscuamperfecto,3s,hubiera parecido
parecer,False,er,parec,subjuntivo,pluscuamperfecto,1p,hubiéramos parecido
parecer,False,er,parec,subjuntivo,pluscuamperfecto,2p,hubierais parecido
parecer,False,er,parec,subjuntivo,pluscuamperfecto,3p,hubieran parecido
parecer,False,er,parec,imperativo afirmativo,presente,1s,
parecer,False,er,parec,imperativo afirmativo,presente,2s,parece
parecer,False,er,parec,imperativo afirmativo,presente,3s,pareced
parecer,False,er,parec,imperativo afirmativo,presente,1p,
parecer,False,er,parec,imperativo afirmativo,presente,2p,parezca
parecer,False,er,parec,imperativo afirmativo,presente,3p,parezcan
parecer,False,er,parec,imperativo negativo,presente,1s,
parecer,False,er,parec,imperativo negativo,presente,2s,no parezcas
parecer,False,er,parec,imperativo negativo,presente,3s,no parezcáis
parecer,False,er,parec,imperativo negativo,presente,1p,
parecer,False,er,parec,imperativo negativo,presente,2p,no parezca
parecer,False,er,parec,imperativo negativo,presente,3p,no parezcan
participar,False,ar,particip,indicativo,presente,1s,participo
participar,False,ar,particip,indicativo,presente,2s,participas
participar,False,ar,particip,indicativo,presente,3s,participa
participar,False,ar,particip,indicativo,presente,1p,participamos
participar,False,ar,particip,indicativo,presente,2p,participáis
participar,False,ar,particip,indicativo,presente,3p,participan
participar,False,ar,particip,indicativo,futuro,1s,participaré
participar,False,ar,particip,indicativo,futuro,2s,participarás
participar,False,ar,particip,indicativo,futuro,3s,participará
participar,False,ar,particip,indicativo,futuro,1p,participaremos
participar,False,ar,particip,indicativo,futuro,2p,participaréis
participar,False,ar,particip,indicativo,futuro,3p,participarán
participar,False,ar,particip,indicativo,imperfecto,1s,participaba
participar,False,ar,particip,indicativo,imperfecto,2s,participabas
participar,False,ar,particip,indicativo,imperfecto,3s,participaba
participar,False,ar,particip,indicativo,imperfecto,1p,participábamos
participar,False,ar,particip,indicativo,imperfecto,2p,participabais
participar,False,ar,particip,indicativo,imperfecto,3p,participaban
participar,False,ar,particip,indicativo,pretérito,1s,participé
participar,False,ar,particip,indicativo,pretérito,2s,participaste
participar,False,ar,particip,indicativo,pretérito,3s,participó
participar,False,ar,particip,indicativo,pretérito,1p,participamos
participar,False,ar,particip,indicativo,pretérito,2p,participasteis
participar,False,ar,particip,indicativo,pretérito,3p,participaron
participar,False,ar,particip,indicativo,condicional,1s,participaría
participar,False,ar,particip,indicativo,condicional,2s,participarías
participar,False,ar,particip,indicativo,condicional,3s,participaría
participar,False,ar,particip,indicativo,condicional,1p,participaríamos
participar,False,ar,particip,indicativo,condicional,2p,participaríais
participar,False,ar,particip,indicativo,condicional,3p,participarían
participar,False,ar,particip,indicativo,presente perfecto,1s,he participado
participar,False,ar,particip,indicativo,presente perfecto,2s,has participado
participar,False,ar,particip,indicativo,presente perfecto,3s,ha participado
participar,False,ar,particip,indicativo,presente perfecto,1p,hemos participado
participar,False,ar,particip,indicativo,presente perfecto,2p,habéis participado
participar,False,ar,particip,indicativo,presente perfecto,3p,han participado
participar,False,ar,particip,indicativo,futuro perfecto,1s,habré participado
participar,False,ar,particip,indicativo,futuro perfecto,2s,habrás participado
participar,False,ar,particip,indicativo,futuro perfecto,3s,habrá participado
participar,False,ar,particip,indicativo,futuro perfecto,1p,habremos participado
participar,False,ar,particip,indicativo,futuro perfecto,2p,habréis participado
participar,False,ar,particip,indicativo,futuro perfecto,3p,habrán participado
participar,False,ar,particip,indicativo,pluscuamperfecto,1s,había participado
participar,False,ar,particip,indicativo,pluscuamperfecto,2s,habías participado
participar,False,ar,particip,indicativo,pluscuamperfecto,3s,había participado
participar,False,ar,particip,indicativo,pluscuamperfecto,1p,habíamos participado
participar,False,ar,particip,indicativo,pluscuamperfecto,2p,habíais participado
participar,False,ar,particip,indicativo,pluscuamperfecto,3p,habían participado
participar,False,ar,particip,indicativo,condicional perfecto,1s,habría participado
participar,False,ar,particip,indicativo,condicional perfecto,2s,habrías participado
participar,False,ar,particip,indicativo,condicional perfecto,3s,habría participado
participar,False,ar,particip,indicativo,condicional perfecto,1p,habríamos participado
participar,False,ar,particip,indicativo,condicional perfecto,2p,habríais participado
participar,False,ar,particip,indicativo,condicional perfecto,3p,habrían participado
participar,False,ar,particip,subjuntivo,presente,1s,participe
participar,False,ar,particip,subjuntivo,presente,2s,participes
participar,False,ar,particip,subjuntivo,presente,3s,participe
participar,False,ar,particip,subjuntivo,presente,1p,participemos
participar,False,ar,particip,subjuntivo,presente,2p,participéis
participar,False,ar,particip,subjuntivo,presente,3p,participen
participar,False,ar,particip,subjuntivo,imperfecto,1s,participara
participar,False,ar,particip,subjuntivo,imperfecto,2s,participaras
participar,False,ar,particip,subjuntivo,imperfecto,3s,participara
